Unnamed: 0,release_ball_direction_x,release_ball_direction_z,release_ball_direction_y,R_ELBOW_release_angle,R_ELBOW_max_angle,R_WRIST_release_angle,R_WRIST_max_angle,R_KNEE_release_angle,R_KNEE_max_angle,release_ball_speed,calculated_release_angle,release_ball_velocity_x,release_ball_velocity_y,release_ball_velocity_z,Prediction,Probability_0,Probability_1,shap_release_ball_direction_x_unit_change,shap_release_ball_direction_x_unit,shap_release_ball_direction_x_direction,shap_release_ball_direction_x_importance,shap_release_ball_direction_x_goal,shap_release_ball_direction_x_min,shap_release_ball_direction_x_max,shap_release_ball_direction_x_classification,shap_release_ball_direction_x_feedback_text,shap_release_ball_direction_z_unit_change,shap_release_ball_direction_z_unit,shap_release_ball_direction_z_direction,shap_release_ball_direction_z_importance,shap_release_ball_direction_z_goal,shap_release_ball_direction_z_min,shap_release_ball_direction_z_max,shap_release_ball_direction_z_classification,shap_release_ball_direction_z_feedback_text,shap_release_ball_direction_y_unit_change,shap_release_ball_direction_y_unit,shap_release_ball_direction_y_direction,shap_release_ball_direction_y_importance,shap_release_ball_direction_y_goal,shap_release_ball_direction_y_min,shap_release_ball_direction_y_max,shap_release_ball_direction_y_classification,shap_release_ball_direction_y_feedback_text,shap_R_ELBOW_release_angle_unit_change,shap_R_ELBOW_release_angle_unit,shap_R_ELBOW_release_angle_direction,shap_R_ELBOW_release_angle_importance,shap_R_ELBOW_release_angle_goal,shap_R_ELBOW_release_angle_min,shap_R_ELBOW_release_angle_max,shap_R_ELBOW_release_angle_classification,shap_R_ELBOW_release_angle_feedback_text,shap_R_ELBOW_max_angle_unit_change,shap_R_ELBOW_max_angle_unit,shap_R_ELBOW_max_angle_direction,shap_R_ELBOW_max_angle_importance,shap_R_ELBOW_max_angle_goal,shap_R_ELBOW_max_angle_min,shap_R_ELBOW_max_angle_max,shap_R_ELBOW_max_angle_classification,shap_R_ELBOW_max_angle_feedback_text,shap_R_WRIST_release_angle_unit_change,shap_R_WRIST_release_angle_unit,shap_R_WRIST_release_angle_direction,shap_R_WRIST_release_angle_importance,shap_R_WRIST_release_angle_goal,shap_R_WRIST_release_angle_min,shap_R_WRIST_release_angle_max,shap_R_WRIST_release_angle_classification,shap_R_WRIST_release_angle_feedback_text,shap_R_WRIST_max_angle_unit_change,shap_R_WRIST_max_angle_unit,shap_R_WRIST_max_angle_direction,shap_R_WRIST_max_angle_importance,shap_R_WRIST_max_angle_goal,shap_R_WRIST_max_angle_min,shap_R_WRIST_max_angle_max,shap_R_WRIST_max_angle_classification,shap_R_WRIST_max_angle_feedback_text,shap_R_KNEE_release_angle_unit_change,shap_R_KNEE_release_angle_unit,shap_R_KNEE_release_angle_direction,shap_R_KNEE_release_angle_importance,shap_R_KNEE_release_angle_goal,shap_R_KNEE_release_angle_min,shap_R_KNEE_release_angle_max,shap_R_KNEE_release_angle_classification,shap_R_KNEE_release_angle_feedback_text,shap_R_KNEE_max_angle_unit_change,shap_R_KNEE_max_angle_unit,shap_R_KNEE_max_angle_direction,shap_R_KNEE_max_angle_importance,shap_R_KNEE_max_angle_goal,shap_R_KNEE_max_angle_min,shap_R_KNEE_max_angle_max,shap_R_KNEE_max_angle_classification,shap_R_KNEE_max_angle_feedback_text,shap_release_ball_speed_unit_change,shap_release_ball_speed_unit,shap_release_ball_speed_direction,shap_release_ball_speed_importance,shap_release_ball_speed_goal,shap_release_ball_speed_min,shap_release_ball_speed_max,shap_release_ball_speed_classification,shap_release_ball_speed_feedback_text,shap_calculated_release_angle_unit_change,shap_calculated_release_angle_unit,shap_calculated_release_angle_direction,shap_calculated_release_angle_importance,shap_calculated_release_angle_goal,shap_calculated_release_angle_min,shap_calculated_release_angle_max,shap_calculated_release_angle_classification,shap_calculated_release_angle_feedback_text,shap_release_ball_velocity_x_unit_change,shap_release_ball_velocity_x_unit,shap_release_ball_velocity_x_direction,shap_release_ball_velocity_x_importance,shap_release_ball_velocity_x_goal,shap_release_ball_velocity_x_min,shap_release_ball_velocity_x_max,shap_release_ball_velocity_x_classification,shap_release_ball_velocity_x_feedback_text,shap_release_ball_velocity_y_unit_change,shap_release_ball_velocity_y_unit,shap_release_ball_velocity_y_direction,shap_release_ball_velocity_y_importance,shap_release_ball_velocity_y_goal,shap_release_ball_velocity_y_min,shap_release_ball_velocity_y_max,shap_release_ball_velocity_y_classification,shap_release_ball_velocity_y_feedback_text,shap_release_ball_velocity_z_unit_change,shap_release_ball_velocity_z_unit,shap_release_ball_velocity_z_direction,shap_release_ball_velocity_z_importance,shap_release_ball_velocity_z_goal,shap_release_ball_velocity_z_min,shap_release_ball_velocity_z_max,shap_release_ball_velocity_z_classification,shap_release_ball_velocity_z_feedback_text,trial_id,release_ball_direction_x_bayes_optimized,release_ball_direction_x_bayes_min,release_ball_direction_x_bayes_max,release_ball_direction_x_bayes_orig_min,release_ball_direction_x_bayes_orig_max,release_ball_direction_z_bayes_optimized,release_ball_direction_z_bayes_min,release_ball_direction_z_bayes_max,release_ball_direction_z_bayes_orig_min,release_ball_direction_z_bayes_orig_max,release_ball_direction_y_bayes_optimized,release_ball_direction_y_bayes_min,release_ball_direction_y_bayes_max,release_ball_direction_y_bayes_orig_min,release_ball_direction_y_bayes_orig_max,R_ELBOW_release_angle_bayes_optimized,R_ELBOW_release_angle_bayes_min,R_ELBOW_release_angle_bayes_max,R_ELBOW_release_angle_bayes_orig_min,R_ELBOW_release_angle_bayes_orig_max,R_ELBOW_max_angle_bayes_optimized,R_ELBOW_max_angle_bayes_min,R_ELBOW_max_angle_bayes_max,R_ELBOW_max_angle_bayes_orig_min,R_ELBOW_max_angle_bayes_orig_max,R_WRIST_release_angle_bayes_optimized,R_WRIST_release_angle_bayes_min,R_WRIST_release_angle_bayes_max,R_WRIST_release_angle_bayes_orig_min,R_WRIST_release_angle_bayes_orig_max,R_WRIST_max_angle_bayes_optimized,R_WRIST_max_angle_bayes_min,R_WRIST_max_angle_bayes_max,R_WRIST_max_angle_bayes_orig_min,R_WRIST_max_angle_bayes_orig_max,R_KNEE_release_angle_bayes_optimized,R_KNEE_release_angle_bayes_min,R_KNEE_release_angle_bayes_max,R_KNEE_release_angle_bayes_orig_min,R_KNEE_release_angle_bayes_orig_max,R_KNEE_max_angle_bayes_optimized,R_KNEE_max_angle_bayes_min,R_KNEE_max_angle_bayes_max,R_KNEE_max_angle_bayes_orig_min,R_KNEE_max_angle_bayes_orig_max,release_ball_speed_bayes_optimized,release_ball_speed_bayes_min,release_ball_speed_bayes_max,release_ball_speed_bayes_orig_min,release_ball_speed_bayes_orig_max,calculated_release_angle_bayes_optimized,calculated_release_angle_bayes_min,calculated_release_angle_bayes_max,calculated_release_angle_bayes_orig_min,calculated_release_angle_bayes_orig_max,release_ball_velocity_x_bayes_optimized,release_ball_velocity_x_bayes_min,release_ball_velocity_x_bayes_max,release_ball_velocity_x_bayes_orig_min,release_ball_velocity_x_bayes_orig_max,release_ball_velocity_y_bayes_optimized,release_ball_velocity_y_bayes_min,release_ball_velocity_y_bayes_max,release_ball_velocity_y_bayes_orig_min,release_ball_velocity_y_bayes_orig_max,release_ball_velocity_z_bayes_optimized,release_ball_velocity_z_bayes_min,release_ball_velocity_z_bayes_max,release_ball_velocity_z_bayes_orig_min,release_ball_velocity_z_bayes_orig_max
0,0.38,0.93,0.0,72.33,106.27,28.1,35.92,32.65,63.54,9.91,62.96,3.74,0.03,9.18,0,0.92,0.08,0.04,units,increase,0.02,0.42,0.39,0.44,Early,"For feature 'num__release_ball_direction_x': The SHAP value of 0.02 suggests to increase the value. Current value is 0.38. A 10% adjustment equals 0.04 units, which would set a target of 0.41. The acceptable range is [0.41, 0.41], classifying this metric as 'Early'.",0.09,units,increase,0.06,1.02,0.93,1.11,Early,"For feature 'num__release_ball_direction_z': The SHAP value of 0.06 suggests to increase the value. Current value is 0.93. A 10% adjustment equals 0.09 units, which would set a target of 1.02. The acceptable range is [1.02, 1.02], classifying this metric as 'Early'.",0.0,units,decrease,0.54,0.0,0.0,0.0,Early,"For feature 'num__release_ball_direction_y': The SHAP value of -0.54 suggests to decrease the value. Current value is 0.00. A 10% adjustment equals 0.00 units, which would set a target of 0.00. The acceptable range is [0.00, 0.00], classifying this metric as 'Late'.",7.23,units,decrease,0.1,65.09,59.52,70.67,Late,"For feature 'num__R_ELBOW_release_angle': The SHAP value of -0.10 suggests to decrease the value. Current value is 72.33. A 10% adjustment equals 7.23 units, which would set a target of 65.09. The acceptable range is [65.09, 65.09], classifying this metric as 'Late'.",10.63,units,decrease,1.08,95.64,85.5,105.79,Late,"For feature 'num__R_ELBOW_max_angle': The SHAP value of -1.08 suggests to decrease the value. Current value is 106.27. A 10% adjustment equals 10.63 units, which would set a target of 95.64. The acceptable range is [95.64, 95.64], classifying this metric as 'Late'.",2.81,units,decrease,0.39,25.29,23.06,27.52,Late,"For feature 'num__R_WRIST_release_angle': The SHAP value of -0.39 suggests to decrease the value. Current value is 28.10. A 10% adjustment equals 2.81 units, which would set a target of 25.29. The acceptable range is [25.29, 25.29], classifying this metric as 'Late'.",3.59,units,increase,0.45,39.51,36.06,42.96,Early,"For feature 'num__R_WRIST_max_angle': The SHAP value of 0.45 suggests to increase the value. Current value is 35.92. A 10% adjustment equals 3.59 units, which would set a target of 39.51. The acceptable range is [39.51, 39.51], classifying this metric as 'Early'.",3.26,units,decrease,0.15,29.38,26.71,32.05,Late,"For feature 'num__R_KNEE_release_angle': The SHAP value of -0.15 suggests to decrease the value. Current value is 32.65. A 10% adjustment equals 3.26 units, which would set a target of 29.38. The acceptable range is [29.38, 29.38], classifying this metric as 'Late'.",6.35,units,decrease,0.33,57.19,51.25,63.12,Late,"For feature 'num__R_KNEE_max_angle': The SHAP value of -0.33 suggests to decrease the value. Current value is 63.54. A 10% adjustment equals 6.35 units, which would set a target of 57.19. The acceptable range is [57.19, 57.19], classifying this metric as 'Late'.",0.99,units,increase,0.03,10.9,10.16,11.64,Early,"For feature 'num__release_ball_speed': The SHAP value of 0.03 suggests to increase the value. Current value is 9.91. A 10% adjustment equals 0.99 units, which would set a target of 10.90. The acceptable range is [10.90, 10.90], classifying this metric as 'Early'.",6.3,units,decrease,0.86,56.66,50.77,62.56,Late,"For feature 'num__calculated_release_angle': The SHAP value of -0.86 suggests to decrease the value. Current value is 62.96. A 10% adjustment equals 6.30 units, which would set a target of 56.66. The acceptable range is [56.66, 56.66], classifying this metric as 'Late'.",0.37,units,increase,0.05,4.11,3.99,4.23,Early,"For feature 'num__release_ball_velocity_x': The SHAP value of 0.05 suggests to increase the value. Current value is 3.74. A 10% adjustment equals 0.37 units, which would set a target of 4.11. The acceptable range is [4.11, 4.11], classifying this metric as 'Early'.",0.0,units,increase,0.12,0.03,0.02,0.04,Good,"For feature 'num__release_ball_velocity_y': The SHAP value of 0.12 suggests to increase the value. Current value is 0.03. A 10% adjustment equals 0.00 units, which would set a target of 0.03. The acceptable range is [0.03, 0.03], classifying this metric as 'Early'.",0.92,units,increase,0.28,10.09,9.37,10.82,Early,"For feature 'num__release_ball_velocity_z': The SHAP value of 0.28 suggests to increase the value. Current value is 9.18. A 10% adjustment equals 0.92 units, which would set a target of 10.09. The acceptable range is [10.09, 10.09], classifying this metric as 'Early'.",T0001,0.5,0.48,0.51,0.01,0.51,0.89,0.88,0.89,0.86,1.0,-0.17,-0.19,-0.15,-0.37,0.05,61.43,59.34,63.52,38.88,80.65,103.26,102.29,104.23,98.62,118.02,20.96,19.96,21.96,17.83,37.87,35.11,34.3,35.91,31.43,47.49,38.16,37.35,38.16,21.98,38.16,66.53,66.04,66.53,56.6,66.53,6.19,6.19,6.57,6.19,13.79,74.37,72.91,75.83,56.96,86.12,2.25,1.92,2.57,0.06,6.64,-0.65,-0.85,-0.45,-3.45,0.62,6.09,6.09,6.4,6.09,12.24
1,0.42,0.9,-0.11,58.43,101.8,32.77,38.69,33.83,65.57,11.83,64.96,4.94,-1.3,10.67,1,0.05,0.95,0.04,units,increase,0.03,0.46,0.44,0.48,Early,"For feature 'num__release_ball_direction_x': The SHAP value of 0.03 suggests to increase the value. Current value is 0.42. A 10% adjustment equals 0.04 units, which would set a target of 0.46. The acceptable range is [0.46, 0.46], classifying this metric as 'Early'.",0.09,units,increase,0.02,0.99,0.9,1.08,Early,"For feature 'num__release_ball_direction_z': The SHAP value of 0.02 suggests to increase the value. Current value is 0.90. A 10% adjustment equals 0.09 units, which would set a target of 0.99. The acceptable range is [0.99, 0.99], classifying this metric as 'Early'.",0.01,units,increase,1.89,-0.1,-0.1,-0.1,Early,"For feature 'num__release_ball_direction_y': The SHAP value of 1.89 suggests to increase the value. Current value is -0.11. A 10% adjustment equals 0.01 units, which would set a target of -0.10. The acceptable range is [-0.10, -0.10], classifying this metric as 'Early'.",5.84,units,decrease,0.02,52.59,47.01,58.16,Late,"For feature 'num__R_ELBOW_release_angle': The SHAP value of -0.02 suggests to decrease the value. Current value is 58.43. A 10% adjustment equals 5.84 units, which would set a target of 52.59. The acceptable range is [52.59, 52.59], classifying this metric as 'Late'.",10.18,units,increase,0.57,111.98,101.84,122.12,Early,"For feature 'num__R_ELBOW_max_angle': The SHAP value of 0.57 suggests to increase the value. Current value is 101.80. A 10% adjustment equals 10.18 units, which would set a target of 111.98. The acceptable range is [111.98, 111.98], classifying this metric as 'Early'.",3.28,units,decrease,0.14,29.49,27.26,31.72,Late,"For feature 'num__R_WRIST_release_angle': The SHAP value of -0.14 suggests to decrease the value. Current value is 32.77. A 10% adjustment equals 3.28 units, which would set a target of 29.49. The acceptable range is [29.49, 29.49], classifying this metric as 'Late'.",3.87,units,increase,0.27,42.56,39.11,46.01,Early,"For feature 'num__R_WRIST_max_angle': The SHAP value of 0.27 suggests to increase the value. Current value is 38.69. A 10% adjustment equals 3.87 units, which would set a target of 42.56. The acceptable range is [42.56, 42.56], classifying this metric as 'Early'.",3.38,units,increase,0.06,37.22,34.55,39.89,Early,"For feature 'num__R_KNEE_release_angle': The SHAP value of 0.06 suggests to increase the value. Current value is 33.83. A 10% adjustment equals 3.38 units, which would set a target of 37.22. The acceptable range is [37.22, 37.22], classifying this metric as 'Early'.",6.56,units,decrease,0.03,59.01,53.07,64.95,Late,"For feature 'num__R_KNEE_max_angle': The SHAP value of -0.03 suggests to decrease the value. Current value is 65.57. A 10% adjustment equals 6.56 units, which would set a target of 59.01. The acceptable range is [59.01, 59.01], classifying this metric as 'Late'.",1.18,units,decrease,0.13,10.64,9.9,11.38,Late,"For feature 'num__release_ball_speed': The SHAP value of -0.13 suggests to decrease the value. Current value is 11.83. A 10% adjustment equals 1.18 units, which would set a target of 10.64. The acceptable range is [10.64, 10.64], classifying this metric as 'Late'.",6.5,units,increase,0.61,71.46,65.57,77.36,Early,"For feature 'num__calculated_release_angle': The SHAP value of 0.61 suggests to increase the value. Current value is 64.96. A 10% adjustment equals 6.50 units, which would set a target of 71.46. The acceptable range is [71.46, 71.46], classifying this metric as 'Early'.",0.49,units,decrease,0.1,4.44,4.32,4.57,Late,"For feature 'num__release_ball_velocity_x': The SHAP value of -0.10 suggests to decrease the value. Current value is 4.94. A 10% adjustment equals 0.49 units, which would set a target of 4.45. The acceptable range is [4.45, 4.45], classifying this metric as 'Late'.",0.13,units,increase,0.15,-1.17,-1.18,-1.16,Early,"For feature 'num__release_ball_velocity_y': The SHAP value of 0.15 suggests to increase the value. Current value is -1.30. A 10% adjustment equals 0.13 units, which would set a target of -1.17. The acceptable range is [-1.17, -1.17], classifying this metric as 'Early'.",1.07,units,decrease,0.25,9.6,8.88,10.32,Late,"For feature 'num__release_ball_velocity_z': The SHAP value of -0.25 suggests to decrease the value. Current value is 10.67. A 10% adjustment equals 1.07 units, which would set a target of 9.60. The acceptable range is [9.60, 9.60], classifying this metric as 'Late'.",T0002,0.5,0.48,0.51,0.01,0.51,0.89,0.88,0.89,0.86,1.0,-0.17,-0.19,-0.15,-0.37,0.05,61.43,59.34,63.52,38.88,80.65,103.26,102.29,104.23,98.62,118.02,20.96,19.96,21.96,17.83,37.87,35.11,34.3,35.91,31.43,47.49,38.16,37.35,38.16,21.98,38.16,66.53,66.04,66.53,56.6,66.53,6.19,6.19,6.57,6.19,13.79,74.37,72.91,75.83,56.96,86.12,2.25,1.92,2.57,0.06,6.64,-0.65,-0.85,-0.45,-3.45,0.62,6.09,6.09,6.4,6.09,12.24
2,0.38,0.92,-0.05,73.88,106.99,26.22,39.0,33.55,65.26,10.28,60.31,3.94,-0.52,9.48,0,0.95,0.05,0.04,units,increase,0.02,0.42,0.4,0.44,Early,"For feature 'num__release_ball_direction_x': The SHAP value of 0.02 suggests to increase the value. Current value is 0.38. A 10% adjustment equals 0.04 units, which would set a target of 0.42. The acceptable range is [0.42, 0.42], classifying this metric as 'Early'.",0.09,units,increase,0.05,1.01,0.92,1.1,Early,"For feature 'num__release_ball_direction_z': The SHAP value of 0.05 suggests to increase the value. Current value is 0.92. A 10% adjustment equals 0.09 units, which would set a target of 1.01. The acceptable range is [1.01, 1.01], classifying this metric as 'Early'.",0.01,units,decrease,0.55,-0.06,-0.06,-0.06,Late,"For feature 'num__release_ball_direction_y': The SHAP value of -0.55 suggests to decrease the value. Current value is -0.05. A 10% adjustment equals 0.01 units, which would set a target of -0.06. The acceptable range is [-0.06, -0.06], classifying this metric as 'Late'.",7.39,units,decrease,0.58,66.5,60.92,72.07,Late,"For feature 'num__R_ELBOW_release_angle': The SHAP value of -0.58 suggests to decrease the value. Current value is 73.88. A 10% adjustment equals 7.39 units, which would set a target of 66.50. The acceptable range is [66.50, 66.50], classifying this metric as 'Late'.",10.7,units,decrease,0.99,96.29,86.15,106.44,Late,"For feature 'num__R_ELBOW_max_angle': The SHAP value of -0.99 suggests to decrease the value. Current value is 106.99. A 10% adjustment equals 10.70 units, which would set a target of 96.29. The acceptable range is [96.29, 96.29], classifying this metric as 'Late'.",2.62,units,decrease,0.52,23.6,21.37,25.83,Late,"For feature 'num__R_WRIST_release_angle': The SHAP value of -0.52 suggests to decrease the value. Current value is 26.22. A 10% adjustment equals 2.62 units, which would set a target of 23.60. The acceptable range is [23.60, 23.60], classifying this metric as 'Late'.",3.9,units,increase,0.31,42.9,39.45,46.35,Early,"For feature 'num__R_WRIST_max_angle': The SHAP value of 0.31 suggests to increase the value. Current value is 39.00. A 10% adjustment equals 3.90 units, which would set a target of 42.90. The acceptable range is [42.90, 42.90], classifying this metric as 'Early'.",3.36,units,decrease,0.13,30.2,27.52,32.86,Late,"For feature 'num__R_KNEE_release_angle': The SHAP value of -0.13 suggests to decrease the value. Current value is 33.55. A 10% adjustment equals 3.36 units, which would set a target of 30.20. The acceptable range is [30.20, 30.20], classifying this metric as 'Late'.",6.53,units,decrease,0.48,58.73,52.79,64.67,Late,"For feature 'num__R_KNEE_max_angle': The SHAP value of -0.48 suggests to decrease the value. Current value is 65.26. A 10% adjustment equals 6.53 units, which would set a target of 58.73. The acceptable range is [58.73, 58.73], classifying this metric as 'Late'.",1.03,units,decrease,0.03,9.26,8.52,9.99,Late,"For feature 'num__release_ball_speed': The SHAP value of -0.03 suggests to decrease the value. Current value is 10.28. A 10% adjustment equals 1.03 units, which would set a target of 9.25. The acceptable range is [9.25, 9.25], classifying this metric as 'Late'.",6.03,units,decrease,0.22,54.28,48.39,60.18,Late,"For feature 'num__calculated_release_angle': The SHAP value of -0.22 suggests to decrease the value. Current value is 60.31. A 10% adjustment equals 6.03 units, which would set a target of 54.28. The acceptable range is [54.28, 54.28], classifying this metric as 'Late'.",0.39,units,increase,0.09,4.33,4.21,4.45,Early,"For feature 'num__release_ball_velocity_x': The SHAP value of 0.09 suggests to increase the value. Current value is 3.94. A 10% adjustment equals 0.39 units, which would set a target of 4.33. The acceptable range is [4.33, 4.33], classifying this metric as 'Early'.",0.05,units,decrease,0.14,-0.57,-0.58,-0.56,Late,"For feature 'num__release_ball_velocity_y': The SHAP value of -0.14 suggests to decrease the value. Current value is -0.52. A 10% adjustment equals 0.05 units, which would set a target of -0.57. The acceptable range is [-0.57, -0.57], classifying this metric as 'Late'.",0.95,units,increase,0.22,10.43,9.71,11.16,Early,"For feature 'num__release_ball_velocity_z': The SHAP value of 0.22 suggests to increase the value. Current value is 9.48. A 10% adjustment equals 0.95 units, which would set a target of 10.43. The acceptable range is [10.43, 10.43], classifying this metric as 'Early'.",T0003,0.5,0.48,0.51,0.01,0.51,0.89,0.88,0.89,0.86,1.0,-0.17,-0.19,-0.15,-0.37,0.05,61.43,59.34,63.52,38.88,80.65,103.26,102.29,104.23,98.62,118.02,20.96,19.96,21.96,17.83,37.87,35.11,34.3,35.91,31.43,47.49,38.16,37.35,38.16,21.98,38.16,66.53,66.04,66.53,56.6,66.53,6.19,6.19,6.57,6.19,13.79,74.37,72.91,75.83,56.96,86.12,2.25,1.92,2.57,0.06,6.64,-0.65,-0.85,-0.45,-3.45,0.62,6.09,6.09,6.4,6.09,12.24
3,0.29,0.96,0.0,71.42,104.16,22.65,36.35,29.57,64.65,9.16,63.42,2.68,0.03,8.76,0,0.85,0.15,0.03,units,decrease,0.03,0.26,0.24,0.28,Late,"For feature 'num__release_ball_direction_x': The SHAP value of -0.03 suggests to decrease the value. Current value is 0.29. A 10% adjustment equals 0.03 units, which would set a target of 0.26. The acceptable range is [0.26, 0.26], classifying this metric as 'Late'.",0.1,units,decrease,0.13,0.86,0.77,0.95,Late,"For feature 'num__release_ball_direction_z': The SHAP value of -0.13 suggests to decrease the value. Current value is 0.96. A 10% adjustment equals 0.10 units, which would set a target of 0.86. The acceptable range is [0.86, 0.86], classifying this metric as 'Late'.",0.0,units,decrease,0.42,0.0,0.0,0.0,Late,"For feature 'num__release_ball_direction_y': The SHAP value of -0.42 suggests to decrease the value. Current value is 0.00. A 10% adjustment equals 0.00 units, which would set a target of 0.00. The acceptable range is [0.00, 0.00], classifying this metric as 'Late'.",7.14,units,decrease,0.18,64.28,58.71,69.86,Late,"For feature 'num__R_ELBOW_release_angle': The SHAP value of -0.18 suggests to decrease the value. Current value is 71.42. A 10% adjustment equals 7.14 units, which would set a target of 64.28. The acceptable range is [64.28, 64.28], classifying this metric as 'Late'.",10.42,units,decrease,0.54,93.74,83.6,103.89,Late,"For feature 'num__R_ELBOW_max_angle': The SHAP value of -0.54 suggests to decrease the value. Current value is 104.16. A 10% adjustment equals 10.42 units, which would set a target of 93.74. The acceptable range is [93.74, 93.74], classifying this metric as 'Late'.",2.26,units,increase,0.49,24.92,22.68,27.14,Early,"For feature 'num__R_WRIST_release_angle': The SHAP value of 0.49 suggests to increase the value. Current value is 22.65. A 10% adjustment equals 2.26 units, which would set a target of 24.91. The acceptable range is [24.91, 24.91], classifying this metric as 'Early'.",3.64,units,increase,0.26,39.99,36.54,43.44,Early,"For feature 'num__R_WRIST_max_angle': The SHAP value of 0.26 suggests to increase the value. Current value is 36.35. A 10% adjustment equals 3.64 units, which would set a target of 39.99. The acceptable range is [39.99, 39.99], classifying this metric as 'Early'.",2.96,units,increase,0.06,32.52,29.86,35.2,Early,"For feature 'num__R_KNEE_release_angle': The SHAP value of 0.06 suggests to increase the value. Current value is 29.57. A 10% adjustment equals 2.96 units, which would set a target of 32.53. The acceptable range is [32.53, 32.53], classifying this metric as 'Early'.",6.47,units,decrease,0.92,58.19,52.25,64.12,Late,"For feature 'num__R_KNEE_max_angle': The SHAP value of -0.92 suggests to decrease the value. Current value is 64.65. A 10% adjustment equals 6.47 units, which would set a target of 58.19. The acceptable range is [58.19, 58.19], classifying this metric as 'Late'.",0.92,units,decrease,0.04,8.25,7.51,8.99,Late,"For feature 'num__release_ball_speed': The SHAP value of -0.04 suggests to decrease the value. Current value is 9.16. A 10% adjustment equals 0.92 units, which would set a target of 8.25. The acceptable range is [8.25, 8.25], classifying this metric as 'Late'.",6.34,units,decrease,0.54,57.08,51.18,62.97,Late,"For feature 'num__calculated_release_angle': The SHAP value of -0.54 suggests to decrease the value. Current value is 63.42. A 10% adjustment equals 6.34 units, which would set a target of 57.08. The acceptable range is [57.08, 57.08], classifying this metric as 'Late'.",0.27,units,decrease,0.03,2.41,2.29,2.53,Late,"For feature 'num__release_ball_velocity_x': The SHAP value of -0.03 suggests to decrease the value. Current value is 2.68. A 10% adjustment equals 0.27 units, which would set a target of 2.41. The acceptable range is [2.41, 2.41], classifying this metric as 'Late'.",0.0,units,increase,0.14,0.03,0.02,0.04,Good,"For feature 'num__release_ball_velocity_y': The SHAP value of 0.14 suggests to increase the value. Current value is 0.03. A 10% adjustment equals 0.00 units, which would set a target of 0.03. The acceptable range is [0.03, 0.03], classifying this metric as 'Early'.",0.88,units,increase,0.1,9.64,8.92,10.36,Early,"For feature 'num__release_ball_velocity_z': The SHAP value of 0.10 suggests to increase the value. Current value is 8.76. A 10% adjustment equals 0.88 units, which would set a target of 9.64. The acceptable range is [9.64, 9.64], classifying this metric as 'Early'.",T0004,0.5,0.48,0.51,0.01,0.51,0.89,0.88,0.89,0.86,1.0,-0.17,-0.19,-0.15,-0.37,0.05,61.43,59.34,63.52,38.88,80.65,103.26,102.29,104.23,98.62,118.02,20.96,19.96,21.96,17.83,37.87,35.11,34.3,35.91,31.43,47.49,38.16,37.35,38.16,21.98,38.16,66.53,66.04,66.53,56.6,66.53,6.19,6.19,6.57,6.19,13.79,74.37,72.91,75.83,56.96,86.12,2.25,1.92,2.57,0.06,6.64,-0.65,-0.85,-0.45,-3.45,0.62,6.09,6.09,6.4,6.09,12.24
