num__release_ball_direction_x,num__release_ball_direction_z,num__release_ball_direction_y,num__elbow_release_angle,num__elbow_max_angle,num__wrist_release_angle,num__wrist_max_angle,num__knee_release_angle,num__knee_max_angle,num__release_ball_speed,num__calculated_release_angle,num__release_ball_velocity_x,num__release_ball_velocity_y,num__release_ball_velocity_z
-1.7050732877507815,1.4639984811104758,-1.5026961666955718,1.8083884630224856,-0.43642803165146526,0.2882108616696701,1.1712056115765277,0.9880872960883649,0.15967861738432113,-1.699174867879238,1.7046638566868146,-1.6070756781585938,-0.8658502921899486,-1.7719898813515678
-0.5094317029497353,0.6236659165643466,-1.0794076634504277,-1.9197542673455685,1.6832998232389782,0.11325884240575028,1.5405883772566462,-1.112458799332546,0.9741268106092922,-0.4146746894022242,0.24103488977884582,-0.5904669782647947,-1.043270516981565,-0.3204035482417609
0.6561064145690925,-0.5649294589095919,1.0920693612200831,0.5482028728371868,-0.7477386425478809,-0.3441111717626589,-1.6844291342747495,-0.044887769264858955,0.44274627829113405,0.579587318587744,0.054583070664456675,0.6185046063567513,1.1608345833142861,0.5905304213292744
-0.6286985284372825,0.778069040105007,-0.9022836974451208,-0.4124392645129932,-0.10386639314077083,0.43752966106140817,0.2531546738593475,-0.1924931372883008,0.8064461019998189,-0.4081636080955468,-0.4508640386408427,-0.6644975429932573,-0.8658502921899545,-0.2757499222823929
-1.085618905729074,1.1141571679527695,-1.198294665941401,0.8764273910734047,-0.3683304601712457,0.3821827827561221,0.8213184184397433,1.9801012879630542,-0.7926925096302728,-1.3991411275965977,1.0415916676895585,-1.2223499087033587,-0.7532566879952681,-1.4546056476096356
0.734555372739347,-0.7713663851714518,-0.20974555213728835,0.23275609490849863,-1.6120429574160522,0.18729784209226194,0.574845995804088,0.24707997365009984,-0.32703270770177423,0.37269848416289975,-1.4996501843994792,0.5788661937462333,-0.3472373274144521,0.2868857648055946
0.522751384810357,-0.4924643668840224,-0.41058897987577014,0.14646277730223584,-1.221711055489987,-0.9208489177210178,-0.8733779657572526,-0.15443138844818702,0.9430877301218812,0.5822356676861189,0.009931828164996272,0.5194085748304206,-0.6372511564007557,0.6138877026003343
0.34419794200486664,-0.13102744295959937,0.8951229477978697,0.22638950753497025,0.2827003380450367,0.2641216692635993,-0.6784703480369336,-0.07373404109077791,1.622203738174453,0.48032735201156246,0.15876112303004006,0.3410357180829125,0.9288235201252484,0.5905304213292949
0.04322405337821653,0.19884807667572071,0.06340906527572412,0.8870103613809324,-0.23656432298360563,-1.0824302464173627,0.49018897795975,0.8535408233993205,-1.2675332855502501,-0.1054531479092521,-0.7877830959668097,-0.11480602693822356,0.05878203316635729,-0.04011617298914238
0.9943590276734903,-1.2179488404164773,-0.4730767166235849,-0.5678509762345496,0.334541489229926,1.1709013175225933,1.47755989543003,0.44456489697242363,0.1614000930751925,0.9243525741387882,-0.9026533236618226,1.0475321310826178,-0.8095534900926142,0.812424593404281
1.1653630591534805,-1.37985463116422,0.6362469458097723,-0.7762852344999296,-1.5624093694735244,-1.3208217320981828,1.2622554261685568,-2.0499726817331805,-0.4422689938525171,1.6974836954542805,0.13571173917819554,1.5896457153149766,0.5228041595444326,1.6649653597976892
-0.4788649501942227,0.49549507165982914,-1.4819370159752585,-1.800070698871951,0.1296289517323976,0.9790876112132681,0.8363321224306155,0.1920053577697467,-0.48498118472397583,-0.2964133312161368,0.10234215505524612,-0.5310093593489821,-1.5072926433596467,-0.20361714188650126
0.4161148974638785,-0.41517467337761965,-0.8071788451252153,-0.9052049118173282,-0.5160648823223237,-1.7207911798422484,-0.9110574108726178,-0.1840198315146084,0.6141012494599648,0.7194434394814937,-0.8084075221140558,0.49958936852512614,-1.15927604857609,0.800745952768753
0.9096049710540661,-0.9679313077950416,0.5184550742813502,0.15716151246005094,1.1415876016998163,0.3813996313795372,-0.7029658222637472,-0.8230838097999899,-0.6983554374076808,0.6745469164147849,-0.014118220324636702,0.8563350820200017,0.4648013937471732,0.5905304213292744
0.6500455671798743,-0.6498279953387132,-0.2379605436945888,0.13922165656281513,-0.7290675380687224,1.1962023245301168,0.7956291443932042,0.43434159805634315,0.6481352904745034,0.7166389104059991,0.3694256585849784,0.6779622252725639,-0.4632428590089773,0.7306741089555939
-0.9673684638730967,1.2722076785860221,1.480258462812298,1.5824135816286367,1.8115206426964237,0.20366058978941748,-1.1866852417511595,0.8111603620927591,1.414941685325155,-1.210110068332462,-0.10162096238996862,-1.106932177866849,1.4986153958983262,-1.1825620186879768
1.168259820280391,-1.3984090259335427,0.41536821071464364,-0.1606832151307896,0.17818048444964552,0.2391003268848025,-1.5265100039272255,-0.809804051008919,0.8727992788804162,1.5420508855788833,-1.674461765554247,1.5103688900938697,0.23279033055813564,1.4781071096292704
0.7155638895058706,-0.6924513030236865,0.2278196490392826,-0.6539212286778723,-0.9049936491146695,1.2771325053049607,-0.6825890466543958,-0.37623269658444414,-0.9359138353855043,0.27656558921879315,-0.706367660873109,0.5194085748304206,0.17478756476087612,0.19345663972139615
1.1401050693651718,-1.5260716037122302,-0.8228482159387027,-0.4591195696703659,0.7560041317884328,-0.5193078495529755,-0.2910318103823066,-0.1868153906010078,-1.5750833726921758,0.6303240672515973,-0.061853192821082065,1.0090595541370466,-1.1473343026766545,0.381688847611617
0.03931718125333187,0.24135532569544932,0.5223075237621733,0.09846506587671282,1.0680082187312672,-0.8164728648692483,1.3082998930523415,-0.19806152905603203,0.05417998806519116,-0.5626360683733123,0.12387083970062372,-0.2990080620107396,0.5978665623408861,-0.5931341560243455
-1.8476104396107793,1.863264749051985,1.5284327620765192,2.0420331230348725,2.5057402736647747,-0.1822248905716401,-1.4153445124361315,-0.4836768538047924,-1.6676180868723067,-1.6087401867321682,1.4170759883011586,-1.6607041187492801,1.5088511780978393,-1.581696736878596
1.2912482359538684,-1.6267365593171648,0.2278820590858775,0.9619341111381126,-1.8238798653093429,-0.752196689832816,0.6300008517524958,2.001310009008401,1.837348433733283,1.1657483347532476,-0.2659801343977656,1.4130216120650674,0.034898541367489024,0.9711167102752484
1.188872028685969,-1.5482650981548314,-0.506318634547221,-2.385073603793266,-0.19827088220804673,0.6343403682966485,0.49005977397982825,-0.5178173143736235,0.06989542045276771,1.5833976599998445,-0.7136022254663943,1.5500073027043884,-1.043270516981565,1.4781071096292704
0.7710572941326232,-0.7442920545932049,0.7007858505098347,-0.8541941751976918,-0.7274917189018867,2.468669209496852,1.4886414140495607,0.42124480930895053,0.2331495100790241,0.5234584023999119,-0.9751822796499288,0.6779622252724936,0.6968124569362173,0.4737440149740147
-2.98161335395064,1.6322313488663582,-2.4714292603976435,0.16579702673793967,1.821930129448047,-0.9289203745073543,-0.8181179656441333,0.7178678849809691,-1.6342036465954777,-1.3404789690537375,2.263480573124701,-2.215641895296888,-1.8553092381431968,-1.2780520803549167
-0.4516847193195714,0.7904788191561061,0.5731187553528626,-0.356509641244485,0.6399212071447221,-0.07739882271891409,-0.2547341658741339,-1.9168458407977826,0.08458562448481435,-0.46464558839477976,-1.1510471594106833,-0.5706477719595002,0.6388096911389516,-0.34376082951282083
